,address,city,state,zip,country,lat,lng,Is_Walmart,Is_Walgreens,Is_Target,Is_CVS,Is_Rite,Is_SuperStopnShop
0,1752B Route 9,Clifton Park,NY,12065,US,42.871739,-73.774136,1,1,1,1,1,0
3,411 Furrows Rd,Holbrook,NY,11741,US,40.806919,-73.07295,0,0,0,1,0,1
17,260 Halstead Ave,Harrison,NY,10528,US,40.968672,-73.71364200000001,0,0,0,0,0,0
60,330 W. Route 59,Nanuet,NY,10954,US,41.101692,-74.02578100000001,0,0,0,0,0,1
78,1213 Liberty Ave,Brooklyn,NY,11208,US,40.679139,-73.864704,0,0,0,0,0,0
82,1066 Madison Av,Albany,NY,12210,US,42.665352,-73.790543,0,0,0,0,0,0
90,674 Broadway,Newburgh,NY,12550,US,41.502371999999994,-74.039397,1,1,1,0,1,1
93,314 S 2nd St,Fulton,NY,13069,US,43.317575,-76.41234399999999,1,0,0,0,1,0
102,4395 Union Rd,Cheektowaga,NY,14225,US,42.932902,-78.754065,1,0,1,0,1,0
107,3155 Delaware Ave,Kenmore,NY,14217,US,42.970351,-78.870541,0,1,0,0,1,0
112,207 S Broadway,Saratoga Springs,NY,12866,US,43.074622,-73.78755100000001,1,1,1,1,1,0
115,120 E Sunrise Hwy,Valley Stream,NY,11581,US,40.658311,-73.695194,1,0,1,0,0,0
116,21911 Hillside Ave,Queens Village,NY,11427,US,40.729890000000005,-73.74523,0,0,0,1,0,0
117,14625 Northern Blvd,Flushing,NY,11354,US,40.765370000000004,-73.81981,0,0,0,0,1,0
118,2073 Jericho Tpke,Commack,NY,11725,US,40.844806,-73.276264,1,1,1,1,1,0
119,1063 Northern Blvd,Roslyn,NY,11576,US,40.79891,-73.66323,0,0,0,0,0,0
122,1040 Central Ave,Albany,NY,12205,US,42.685553999999996,-73.796909,1,1,1,1,1,0
123,3000 Vestal Pky E,Vestal,NY,13850,US,42.0948,-76.00445,1,0,1,1,1,0
125,1200 State St,Schenectady,NY,12304,US,42.799064,-73.9256,0,0,1,1,1,0
126,301 Madison Ave,Elmira,NY,14901,US,42.092446,-76.800161,0,1,0,0,1,0
127,277 Ridge Rd E,Rochester,NY,14621,US,43.194472,-77.61085600000001,1,1,0,1,1,0
129,1311 Boston Post Rd,Larchmont,NY,10538,US,40.936103,-73.746717,0,0,0,1,0,0
138,1888 New York Ave,Huntington Station,NY,11746,US,40.837579999999996,-73.41194,0,1,0,1,1,0
172,667 New Loudon Rd,Latham,NY,12110,US,42.736224,-73.761719,1,1,1,1,1,0
178,1232 Western Ave,Albany,NY,12203,US,42.677847,-73.829086,0,0,0,1,1,0
193,2425 Hylan Blvd,Staten Island,NY,10306,US,40.571971000000005,-74.108255,0,0,0,1,1,1
209,2885 Long Beach Rd,Oceanside,NY,11572,US,40.64078,-73.6396,0,1,0,1,1,0
214,247 Greenwich St,Hempstead,NY,11550,US,40.70035,-73.61583,0,1,0,1,0,1
215,330 Boston Post Rd,Port Chester,NY,10573,US,40.994896999999995,-73.673939,0,1,0,1,0,0
236,580 Route 303,Blauvelt,NY,10913,US,41.062981,-73.949359,0,0,0,0,0,0
243,2102 Main St,Cortlandt Manor,NY,10567,US,41.305075,-73.879242,0,0,0,0,1,0
255,217 S Salina St,Syracuse,NY,13202,US,43.048835,-76.151999,0,0,0,0,1,0
259,1583 Route 22,Brewster,NY,10509,US,41.426012,-73.578179,0,0,0,0,1,0
269,1309 Fulton St,Brooklyn,NY,11216,US,40.680482,-73.948915,0,0,0,0,1,0
280,136 W Main St,Batavia,NY,14020,US,42.999953000000005,-78.19104399999999,1,0,1,1,1,0
316,764 Main St,Poughkeepsie,NY,12603,US,41.696228000000005,-73.90345,0,1,0,1,1,1
340,1582 Route 9,Wappingers Falls,NY,12590,US,41.597947,-73.910697,0,1,0,0,1,1
341,713 Upper Glen St,Queensbury,NY,12804,US,43.327306,-73.667997,1,0,1,1,1,0
344,314 Larkfield Rd,East Northport,NY,11731,US,40.87175,-73.32327,0,1,0,1,1,0
350,369 E Main St,Patchogue,NY,11772,US,40.76678,-73.00158,0,1,0,1,1,0
374,1250 Arsenal St,Watertown,NY,13601,US,43.976354,-75.944855,1,1,1,0,1,0
383,807 State Rt 82,Hopewell Junction,NY,12533,US,41.5787,-73.812336,0,0,0,1,1,0
384,311 Cornelia St,Plattsburgh,NY,12901,US,44.697269,-73.47685,1,1,1,0,1,0
416,1694 Islip Ave,Brentwood,NY,11717,US,40.78674,-73.22079000000001,0,0,0,0,1,0
418,229 Mamaroneck Ave,Mamaroneck,NY,10543,US,40.950392,-73.733693,0,0,0,1,0,0
427,1955a Victory Blvd,Staten Island,NY,10314,US,40.612640999999996,-74.129266,0,1,0,1,1,0
433,127 E Montauk Hwy,Hampton Bays,NY,11946,US,40.876490000000004,-72.52962,0,0,0,0,1,0
446,809B Route 50,Burnt Hills,NY,12019,US,42.909602,-73.899395,0,0,0,0,1,0
455,6601 Niagara Falls Blvd,Niagara Falls,NY,14304,US,43.088833,-78.98781899999999,1,0,1,0,1,0
458,1906 Deer Park Ave,Deer Park,NY,11729,US,40.76182,-73.32972,0,1,0,1,0,1
481,73 North Plank Rd,Newburgh,NY,12550,US,41.526664000000004,-74.033963,1,1,1,0,1,1
495,1051 Old Country Rd,Riverhead,NY,11901,US,40.932378,-72.673664,1,1,1,1,0,0
496,350 Middle Country Rd,Coram,NY,11727,US,40.870509999999996,-72.99710999999999,0,0,0,0,0,1
497,1275 Veterans Memorial Hwy,Hauppauge,NY,11788,US,40.815478000000006,-73.192686,0,0,0,0,1,0
500,3 Healy Blvd,Hudson,NY,12534,US,42.254502,-73.767351,1,1,0,1,1,0
502,500 Medford Ave,Patchogue,NY,11772,US,40.785903000000005,-73.00945,0,1,0,1,1,0
505,5 Brewster St,Glen Cove,NY,11542,US,40.86589,-73.6325,0,1,0,1,1,0
518,266 Saratoga Rd,Scotia,NY,12302,US,42.871003,-73.931411,1,0,0,1,0,0
530,1680 Grand Ave,Baldwin,NY,11510,US,40.669000000000004,-73.609492,0,1,0,1,0,0
532,235 W. Main St,Smithtown,NY,11787,US,40.857042,-73.204289,0,1,0,1,1,0
533,336 W Jericho Tpke,Huntington,NY,11743,US,40.82853,-73.42474,0,0,0,1,1,0
534,475 Hempstead Tpke,West Hempstead,NY,11552,US,40.70533,-73.65679,0,0,0,1,1,0
538,40 S. Route 9W,West Haverstraw,NY,10993,US,41.206321,-73.984038,0,0,0,0,0,0
539,1399 Hicksville Rd,Massapequa,NY,11758,US,40.692370000000004,-73.47886,1,1,0,1,0,0
540,330 E Montauk Hwy,Lindenhurst,NY,11757,US,40.683695,-73.353637,0,0,0,1,1,0
542,8301 Flatlands Ave,Brooklyn,NY,11236,US,40.63731,-73.9111,0,1,0,1,1,0
544,5017 Nesconset Hwy,Port Jefferson Station,NY,11776,US,40.923041999999995,-73.049081,0,0,0,1,1,0
546,2800 Merrick Rd,Bellmore,NY,11710,US,40.66421,-73.52211,0,1,0,1,1,1
551,1068 Old Country Rd,Plainview,NY,11803,US,40.77647,-73.47079000000001,0,0,0,1,1,0
560,529 E. Main St,Bay Shore,NY,11706,US,40.728008,-73.229853,0,0,1,1,1,0
561,176 N Bedford Rd,Mount Kisco,NY,10549,US,41.214366999999996,-73.720277,0,0,1,1,1,0
570,250 Main St,New Paltz,NY,12561,US,41.74264,-74.070237,0,0,0,0,1,0
573,280 E Sunrise Hwy,Lindenhurst,NY,11757,US,40.707648,-73.37123199999999,0,0,0,1,1,0
579,Route 42 N,Monticello,NY,12701,US,41.671007,-74.672062,1,0,0,0,1,0
581,336 N Broadway,Jericho,NY,11753,US,40.781271999999994,-73.533069,0,0,0,1,0,0
583,21920 Northern Blvd,Bayside,NY,11361,US,40.760979999999996,-73.76236,0,0,0,1,1,0
584,2580 South Rd,Poughkeepsie,NY,12601,US,41.665078,-73.929622,0,1,1,1,1,1
592,545 William Floyd Pkwy,Shirley,NY,11967,US,40.79994,-72.86588,0,0,0,1,1,0
594,575 Fulton St,Farmingdale,NY,11735,US,40.72866,-73.44797,1,1,1,1,0,0
595,116 Broadhollow Rd,Melville,NY,11747,US,40.789159999999995,-73.4157,0,0,0,0,0,0
612,25420 Hillside Ave,Floral Park,NY,11004,US,40.73614,-73.71261,0,0,0,1,1,0
617,16822 Union Tpke,Flushing,NY,11366,US,40.723040000000005,-73.79951,0,0,0,0,1,0
629,202-09 Hillside Ave,Hollis,NY,11423,US,40.72019,-73.76209,0,0,0,0,0,0
630,299 Burnside Ave,Lawrence,NY,11559,US,40.62395,-73.73522,0,0,0,0,0,0
632,1701 Black River Blvd N,Rome,NY,13440,US,43.23048,-75.439599,1,1,0,0,1,0
639,2062 Lakeville Rd,New Hyde Park,NY,11040,US,40.752228,-73.700869,0,1,0,1,1,0
647,13210 14th Ave,College Point,NY,11356,US,40.785937,-73.836214,0,1,1,1,1,0
648,990 E Main St,Cobleskill,NY,12043,US,42.679581,-74.464597,1,0,0,0,1,0
674,50 Mamaroneck Ave,White Plains,NY,10601,US,41.031194,-73.766308,1,0,1,1,0,1
680,21 Wall St,Huntington,NY,11743,US,40.871856,-73.427628,0,0,0,1,1,0
687,7520 37th Ave,Jackson Heights,NY,11372,US,40.74895,-73.89026,0,1,0,1,1,0
712,433 Chestnut St,Oneonta,NY,13820,US,42.455389000000004,-75.096305,1,1,0,0,1,0
715,3336 W Genesee St,Syracuse,NY,13219,US,43.048783,-76.228886,0,0,1,0,1,0
717,59 Orange Tpke,Sloatsburg,NY,10974,US,41.155608,-74.193372,0,0,0,0,0,0
725,4886 Sunrise Hwy,Massapequa Park,NY,11762,US,40.6772,-73.454786,0,0,0,0,1,0
728,4202 Northern Blvd,Long Island City,NY,11101,US,40.75249,-73.92109,0,0,0,0,0,0
733,125 Conhocton St,Corning,NY,14830,US,42.140221000000004,-77.040543,0,1,0,0,1,0
742,818 N Main St,North Syracuse,NY,13212,US,43.145494,-76.126447,0,0,0,0,1,0
750,16302 Cross Bay Blvd,Howard Beach,NY,11414,US,40.65215,-73.83851999999999,0,0,0,1,1,0
761,321 W 125th St,New York,NY,10027,US,40.811,-73.952267,0,0,0,1,1,0
762,1731 Merrick Rd,Merrick,NY,11566,US,40.653828000000004,-73.557633,0,0,0,1,0,0
763,91 E Main St,Elmsford,NY,10523,US,41.052702000000004,-73.814666,0,0,0,1,0,0
770,655 Rossville Ave,Staten Island,NY,10309,US,40.542811,-74.20649399999999,0,0,1,1,0,0
772,5602 Metropolitan Ave,Ridgewood,NY,11385,US,40.71267,-73.90677,0,0,0,1,1,0
841,2 E Genesee St,Auburn,NY,13021,US,42.932984000000005,-76.563505,1,1,0,0,1,0
842,2080 HEMPSTEAD TPKE,EAST MEADOW,NY,11554,US,40.72457,-73.55991999999999,1,1,0,1,1,0
843,374 Downing Dr,Yorktown Heights,NY,10598,US,41.273558,-73.78281899999999,0,0,0,1,0,0
844,7645 Oswego Rd,Liverpool,NY,13090,US,43.139964,-76.2275,1,0,1,0,1,0
845,135 Park St,Owego,NY,13827,US,42.103144,-76.26316,0,0,0,1,1,0
883,126 Jericho Turnpike,Mineola,NY,11501,US,40.74966,-73.64026,0,1,0,1,1,0
889,149 Grant Ave,Auburn,NY,13021,US,42.944125,-76.551475,1,1,0,0,1,0
890,15367 Horace Harding Expy,Flushing,NY,11367,US,40.73944,-73.81562,0,1,0,0,1,0
902,2458 Jericho Tpke,Garden City Park,NY,11040,US,40.74342,-73.65722,0,1,0,1,1,0
906,2060 Western Ave,Guilderland,NY,12084,US,42.698001,-73.890039,0,1,0,0,0,0
909,23819 Linden Blvd,Elmont,NY,11003,US,40.690532,-73.724176,0,1,0,1,1,0
910,373 Kings Hwy,Brooklyn,NY,11223,US,40.60491,-73.97652,0,1,0,0,1,0
916,976 Hempstead Tpke,Uniondale,NY,11553,US,40.715835,-73.59860400000001,1,0,0,0,0,0
927,11010 Flatlands Ave,Brooklyn,NY,11207,US,40.650864,-73.89005999999999,0,0,0,0,1,0
938,219 Hempstead Tpke,Elmont,NY,11003,US,40.70825,-73.71921999999999,0,1,0,1,1,0
943,2172 Westchester Ave,Bronx,NY,10462,US,40.834106,-73.851558,0,1,0,1,1,0
947,1922 Flatbush Ave # L,Brooklyn,NY,11210,US,40.622668,-73.937353,0,0,1,0,1,0
951,13 Graham Ave,Brooklyn,NY,11206,US,40.70155,-73.94244,0,1,0,0,0,0
957,439 Madison Avenue,Albany,NY,12210,US,42.652649,-73.76779499999999,0,0,0,0,0,0
959,9243 4th Ave,Brooklyn,NY,11209,US,40.61721,-74.03022,0,1,0,0,1,0
960,2630 86th St,Brooklyn,NY,11223,US,40.59601,-73.98448,0,1,0,0,1,0
964,35-37 E Sunrise Hwy,Freeport,NY,11520,US,40.65676,-73.58074,0,1,0,1,0,0
971,1422 Kings Hwy,Brooklyn,NY,11229,US,40.60864,-73.95843,0,1,0,1,1,0
973,6103 Flushing Ave,Flushing,NY,11378,US,40.721470000000004,-73.90383,0,0,0,1,0,0
974,3526 State St,Schenectady,NY,12304,US,42.769422999999996,-73.893211,0,0,1,1,1,0
976,1400 E Main St,Endicott,NY,13760,US,42.09926,-76.04635400000001,0,0,0,1,1,0
991,9405 Rockaway Blvd,Jamaica,NY,11417,US,40.68104,-73.84506,0,0,0,1,1,0
992,6365 Woodhaven Blvd,Rego Park,NY,11374,US,40.722970000000004,-73.8675,0,0,0,1,1,0
994,711 Brighton Beach Ave,Brooklyn,NY,11235,US,40.57806,-73.960195,0,1,0,1,1,1
1001,137 12th St,Brooklyn,NY,11215,US,40.6718,-73.99698000000001,0,0,0,1,1,0
1006,232 Delaware Ave,Delmar,NY,12054,US,42.627140999999995,-73.81875500000001,0,0,0,1,0,0
1020,4090 Boston Rd,Bronx,NY,10475,US,40.885705,-73.828293,0,0,0,0,1,0
1045,355 Sunrise Hwy,Lynbrook,NY,11563,US,40.655024,-73.66987900000001,0,0,0,0,1,0
1051,601 New Scotland Ave,Albany,NY,12208,US,42.657146000000004,-73.802948,0,1,0,1,1,0
1053,24809 Northern Blvd,Little Neck,NY,11362,US,40.76733,-73.73915600000001,0,0,0,1,0,0
1054,1002 Route 94,Vails Gate,NY,12584,US,41.454409999999996,-74.057783,0,0,0,0,0,0
1055,59 Vandenberg Ave,Troy,NY,12180,US,42.699908,-73.689431,1,1,0,1,1,0
1064,17 Mohawk Ave,Scotia,NY,12302,US,42.824081,-73.959808,1,0,0,1,0,0
1074,7016 Northern Blvd,Flushing,NY,11372,US,40.75425,-73.89585,0,1,0,1,1,0
1076,112 S Broadway,Red Hook,NY,12571,US,41.986556,-73.88162700000001,0,0,0,1,0,0
1077,1 Front St,Hempstead,NY,11550,US,40.70466,-73.63716,0,1,0,1,0,1
1089,1351 Forest Ave,Staten Island,NY,10302,US,40.626006,-74.134489,0,1,0,1,0,0
1090,6378 Thompson Rd,Syracuse,NY,13206,US,43.079404,-76.088685,0,1,0,0,1,0
1102,1900 Curry Rd,Schenectady,NY,12306,US,42.780190999999995,-73.957185,0,0,0,1,1,0
1118,1261 Sunrise Hwy,Bay Shore,NY,11706,US,40.73305,-73.26384,0,0,1,1,1,0
1134,10202 Atlantic Ave,Ozone Park,NY,11416,US,40.689555,-73.842465,0,0,0,1,1,0
1158,92 Saratoga St,Cohoes,NY,12047,US,42.773856,-73.69812900000001,0,0,0,1,1,0
1171,800 Second Avenue,New York,NY,10017,US,40.750437,-73.971713,0,0,0,1,1,0
1173,3665 Dewey Avenue,Greece,NY,14616,US,43.236785,-77.647287,0,0,0,1,1,0
1182,361 Route 59,West Nyack,NY,10994,US,41.094279,-73.954041,0,0,1,0,1,0
1186,595 Franklin Ave,Franklin Square,NY,11010,US,40.69208,-73.68404,0,1,0,1,1,0
1201,1500 Mount Hope Ave,Rochester,NY,14620,US,43.120943,-77.619005,0,1,0,1,0,0
1202,300 Monroe Ave,Rochester,NY,14607,US,43.149102,-77.597996,0,0,0,1,1,0
1205,4102 College Point Blvd,Flushing,NY,11355,US,40.75612,-73.83381999999999,0,1,0,0,0,0
1210,1315 Upper Front St,Binghamton,NY,13901,US,42.161394,-75.893918,0,0,0,1,1,0
1211,95 Saratoga Ave,South Glens Falls,NY,12803,US,43.291444,-73.63665400000001,0,0,0,0,1,0
1212,148 Dolson Ave,Middletown,NY,10940,US,41.429544,-74.425433,1,0,0,1,1,0
1232,3114 Ditmars Blvd,Astoria,NY,11105,US,40.77029,-73.90382,0,0,0,1,1,0
1252,1575 Flatbush Ave,Brooklyn,NY,11210,US,40.63242,-73.9472,0,0,1,0,1,0
1256,3401 Broadway,Long Island City,NY,11106,US,40.76089,-73.92271,0,1,0,0,1,0
1257,8777 Parsons Blvd,Jamaica,NY,11432,US,40.70728,-73.80249,0,1,0,1,1,0
1263,203 Broadhollow Rd,Farmingdale,NY,11735,US,40.7143,-73.42738,1,1,1,1,0,0
1277,1980 86th St,Brooklyn,NY,11214,US,40.604669,-73.998747,0,0,0,1,1,0
1279,132 Tuckahoe Rd,Yonkers,NY,10710,US,40.954705,-73.865443,0,0,0,1,1,0
1283,250 Broadway,New York,NY,10007,US,40.712973999999996,-74.00710500000001,0,0,0,0,0,0
1284,321 Broadway,New York,NY,10007,US,40.715990999999995,-74.00498499999999,0,0,0,0,0,0
1295,290 E Main St,Port Jervis,NY,12771,US,41.35842,-74.68377199999999,0,0,0,0,1,0
1298,105 State Route 104,Oswego,NY,13126,US,43.460728,-76.490383,1,0,0,0,1,0
1307,3015 Stratton St,Flushing,NY,11354,US,40.76968,-73.83458,0,0,0,0,1,0
1311,3080 Boston Rd,Bronx,NY,10469,US,40.87064,-73.856036,0,1,0,0,1,0
1342,6908 Grand Ave,Flushing,NY,11378,US,40.7261,-73.89496,0,0,0,1,0,0
1347,1410 Avenue J,Brooklyn,NY,11230,US,40.625075,-73.96197,0,1,0,0,1,0
1362,65 Freemans Bridge Rd,Glenville,NY,12302,US,42.837158,-73.93495899999999,1,0,0,1,0,0
1364,5615 Myrtle Ave,Flushing,NY,11385,US,40.70043,-73.90563,0,0,0,1,1,0
1375,35 N Station Plz,Great Neck,NY,11021,US,40.78776,-73.72636999999999,0,0,0,1,1,0
1386,56 Court St,Brooklyn,NY,11201,US,40.692152,-73.991323,0,0,0,1,1,0
1396,39 N Pearl St,Albany,NY,12207,US,42.650940999999996,-73.751692,0,0,0,0,1,0
1410,8413 Jamaica Ave,Woodhaven,NY,11421,US,40.692473,-73.860428,0,0,0,0,1,0
1421,16904 Hillside Ave,Jamaica,NY,11432,US,40.710679999999996,-73.79261,0,1,0,1,1,0
1423,2092 Rockaway Pky,Brooklyn,NY,11236,US,40.631819,-73.888364,0,1,0,1,1,0
1427,Grand Union Plaza/Rts 17m &207,Goshen,NY,10924,US,41.397246,-74.333489,0,0,0,1,0,0
1429,8155 Lefferts Blvd,Kew Gardens,NY,11415,US,40.707965,-73.83082900000001,0,0,0,1,0,0
1430,1621 Union St,Schenectady,NY,12309,US,42.804860999999995,-73.904448,0,0,0,1,0,0
1473,536 Avenue Of The Americas,New York,NY,10011,US,40.737527,-73.99650799999999,0,0,0,1,1,0
1478,100 N Middletown Rd,Pearl River,NY,10965,US,41.063808,-74.012505,0,0,0,1,1,0
1494,295 Wall St,Kingston,NY,12401,US,41.933519,-74.01971999999999,1,1,1,1,1,0
1497,13801 Queens Blvd,Jamaica,NY,11435,US,40.708909000000006,-73.818426,0,0,0,0,1,0
1498,51 E Park Ave,Long Beach,NY,11561,US,40.589348,-73.663288,0,1,0,1,1,0
1503,160 Adams Ave,Hauppauge,NY,11788,US,40.811254,-73.256765,0,0,0,0,1,0
1504,2 1/2 N Main St,Ellenville,NY,12428,US,41.724857,-74.389155,0,0,0,0,1,0
1509,55 Main St,Port Washington,NY,11050,US,40.83076,-73.68732,0,0,0,0,1,1
1510,122 Main St,Port Jefferson,NY,11777,US,40.945883,-73.068617,0,0,0,1,0,0
1520,2576 State Route 5 S,Little Falls,NY,13365,US,43.015964000000004,-74.804114,0,0,0,1,0,0
1521,1399 Nine Foot Rd,Phelps,NY,14532,US,42.959191,-76.91765500000001,0,0,0,0,0,0
1522,NYS Thruway Mile 33 N,Sloatsburg,NY,10974,US,41.162212,-74.154197,0,0,0,0,0,0
1525,1 Glen Cove Rd,Greenvale,NY,11548,US,40.80738,-73.62682,0,0,0,0,0,0
1527,159 Pine Hollow Rd,Oyster Bay,NY,11771,US,40.8601,-73.53501999999999,0,0,0,1,1,0
1541,1766 Merrick Ave N,Merrick,NY,11566,US,40.675154,-73.55707199999999,0,0,0,1,0,0
1557,3267 Sunrise Hwy,Wantagh,NY,11793,US,40.67232,-73.50881,0,0,0,1,1,0
1562,21816 Jamaica Ave,Queens Village,NY,11428,US,40.717862,-73.736705,0,0,0,0,0,0
1563,169A Commack Rd,Commack,NY,11725,US,40.83872,-73.2947,1,1,1,1,1,0
1577,13118 Merrick Blvd,Jamaica,NY,11434,US,40.679293,-73.761142,0,1,0,1,1,0
1578,1935 State Rte. 52,Liberty,NY,12754,US,41.783783,-74.71943,0,0,0,0,1,0
1581,213 W Bridge St,Catskill,NY,12414,US,42.214914,-73.87801800000001,1,1,0,0,1,0
1590,2007 Doubleday Ave,Ballston Spa,NY,12020,US,43.011148,-73.849536,0,0,0,1,0,0
1597,646 North Ave,New Rochelle,NY,10801,US,40.923695,-73.788004,0,1,0,1,1,1
1598,245 Highland Pl,Brooklyn,NY,11208,US,40.67942,-73.88035,0,0,0,0,0,0
1602,Rt 17M,Monroe,NY,10950,US,41.333518,-74.19289300000001,1,0,1,1,1,1
1606,266 First Ave,New York,NY,10009,US,40.732186,-73.98156999999999,0,1,0,0,1,0
1609,374 Main St,Oneonta,NY,13820,US,42.457502000000005,-75.05601800000001,1,1,0,0,1,0
1619,302 5th Ave,New York,NY,10001,US,40.746633,-73.985962,0,0,0,1,1,0
1639,892 Manhattan Ave,Brooklyn,NY,11222,US,40.730059999999995,-73.95411,0,0,0,0,1,0
1644,6620 Avenue U,Brooklyn,NY,11234,US,40.617236,-73.909718,0,1,0,1,1,0
1648,90 Railroad Ave,Ronkonkoma,NY,11779,US,40.808505,-73.106309,0,0,0,1,1,1
1655,552 3rd Ave,Brooklyn,NY,11215,US,40.6684,-73.99382,0,0,0,1,1,0
1668,3031 Coney Island Ave,Brooklyn,NY,11235,US,40.58247,-73.95978000000001,0,1,0,1,1,1
1679,5 Goldens Bridge Shopping Ctr,Goldens Bridge,NY,10526,US,41.293658,-73.675776,0,0,0,0,0,0
1687,755 N. Broadway,White Plains,NY,10603,US,41.058171,-73.766195,0,0,0,1,0,1
1710,388 Fishkill Ave,Beacon,NY,12508,US,41.510076,-73.95286800000001,0,0,0,0,1,0
1711,1423 150th St,Whitestone,NY,11357,US,40.788241,-73.813487,0,1,0,1,1,0
1712,1416 St Nicholas Ave,New York,NY,10033,US,40.849052,-73.933673,0,0,0,0,1,0
1719,2502 31st St,Astoria,NY,11102,US,40.77045,-73.91806,0,0,0,0,1,0
1729,242 E Union St,Newark,NY,14513,US,43.047087,-77.08968,1,1,0,0,1,0
1730,560 Smithtown Byp,Smithtown,NY,11787,US,40.832057,-73.195536,0,1,0,1,1,0
1735,2381 US Route 9W,Ravena,NY,12143,US,42.473490000000005,-73.818901,0,0,0,1,1,0
1741,13541 Roosevelt Ave,Flushing,NY,11354,US,40.759541,-73.830628,0,0,0,0,1,0
1746,106 Park Pl,Schoharie,NY,12157,US,42.703464000000004,-74.310986,0,0,0,0,0,0
1758,255 Meadow Dr,North Tonawanda,NY,14120,US,43.052199,-78.877088,0,1,0,1,1,0
1763,4541 Sunrise Hwy,Bohemia,NY,11716,US,40.75428,-73.11785,0,0,0,1,0,0
1769,2730 Frederick Douglass Blvd,New York,NY,10039,US,40.822875,-73.941476,0,0,0,0,0,0
1777,158 N. Main St,Florida,NY,10921,US,41.337590999999996,-74.359153,0,0,0,0,0,0
1785,3853 Main St,Stone Ridge,NY,12484,US,41.844074,-74.14771,0,0,0,0,1,0
1786,4025B Hempstead Tpke,Bethpage,NY,11714,US,40.725561,-73.487149,0,1,0,1,1,0
1787,355 Broadway,Amityville,NY,11701,US,40.68365,-73.41731,0,1,0,1,0,1
1789,13 W. Main St,East Islip,NY,11730,US,40.731491999999996,-73.191786,0,0,0,1,1,1
1790,276 Hillside Ave,Williston Park,NY,11596,US,40.754740000000005,-73.65019000000001,0,0,0,1,1,0
1808,347 Glen Cove Ave,Sea Cliff,NY,11579,US,40.841021999999995,-73.634912,0,0,0,0,0,0
1812,16 S Central Ave,Mechanicville,NY,12118,US,42.902618,-73.68874,0,0,0,1,1,0
1813,1285 Broadway,Brooklyn,NY,11221,US,40.690909999999995,-73.92432099999999,0,1,0,0,0,0
1816,3956 61st St,Woodside,NY,11377,US,40.745781,-73.903456,0,0,0,1,1,0
1818,1051 Willis Ave,Albertson,NY,11507,US,40.77221,-73.64923,0,0,0,0,1,0
1819,3547 Francis Lewis Blvd,Flushing,NY,11358,US,40.76351,-73.78631,0,0,0,1,1,0
1823,763 E. Gun Hill Rd,Bronx,NY,10467,US,40.876665,-73.863203,0,1,0,1,1,0
1834,2248 Central Park Ave,Yonkers,NY,10710,US,40.974669,-73.83295,0,0,0,1,1,0
1838,1 Southfield Ave,Dobbs Ferry,NY,10522,US,41.012405,-73.850787,0,0,0,0,0,0
1839,165 7th St,Garden City,NY,11530,US,40.72515,-73.63507,0,1,0,1,0,0
1840,4785 Boston Post Rd,Pelham Manor,NY,10803,US,40.896992,-73.804154,0,0,0,1,0,0
1848,Main St - Rte 44,Pleasant Valley,NY,12569,US,41.74437,-73.824386,0,0,0,1,0,0
1860,310 Main St,Highland Falls,NY,10928,US,41.370575,-73.965135,0,0,0,0,1,0
1865,9925 Horace Harding Expy,Flushing,NY,11368,US,40.73649,-73.857598,0,1,0,0,1,0
1870,575 Broadway,Kingston,NY,12401,US,41.928833000000004,-74.003155,1,1,1,1,1,0
1875,1311 Middle Country Rd,Centereach,NY,11720,US,40.86225,-73.05956,1,1,1,1,0,1
1891,1029 Clintonville St,Whitestone,NY,11357,US,40.7922,-73.812492,0,1,0,1,1,0
1894,448 Broadway,Rensselaer,NY,12144,US,42.64193,-73.743872,1,0,1,0,1,0
1895,728 W 181st St,New York,NY,10033,US,40.850509,-73.937259,0,0,0,0,1,0
1901,610 Utica Ave,Brooklyn,NY,11203,US,40.6585,-73.93146,0,1,0,0,1,0
1902,2702 E. Tremont Ave,Bronx,NY,10461,US,40.842525,-73.845789,0,1,0,1,1,0
1903,Upper Broadway,Fort Edward,NY,12828,US,43.285191999999995,-73.58626600000001,0,0,0,0,0,0
1907,96 E Main St,New Rochelle,NY,10801,US,40.918116,-73.767679,0,1,0,1,1,1
1908,4760 Salina St,Pulaski,NY,13142,US,43.561921000000005,-76.126284,0,0,0,0,1,0
1909,Route 29,Greenwich,NY,12834,US,43.103339,-73.517126,0,0,0,1,0,0
1922,3102 36th Ave,Long Island City,NY,11106,US,40.756444,-73.92959,0,1,0,0,1,0
1927,570 Mamaroneck Ave,White Plains,NY,10605,US,41.020726,-73.757692,0,0,0,1,0,0
1931,1 Galleria Dr,Middletown,NY,10941,US,41.45298,-74.36820999999999,0,0,1,0,1,0
1932,42 Lake St,White Plains,NY,10603,US,41.037501,-73.760111,0,0,0,1,0,1
1936,9712 Metropolitan Ave,Forest Hills,NY,11375,US,40.7111,-73.85535,0,1,0,1,1,0
1937,412 3rd Ave,New York,NY,10016,US,40.742521999999994,-73.980665,0,1,0,1,1,0
1943,124 Route 32,Central Valley,NY,10917,US,41.322105,-74.123924,0,0,0,0,0,0
1944,15 S. Route 303,Congers,NY,10920,US,41.146287,-73.933909,0,0,0,0,0,0
1958,3399 Crompond Rd,Yorktown Heights,NY,10598,US,41.291084999999995,-73.83214699999999,0,0,0,1,0,0
